Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.161289,0.022543005,8.181183558565998e-05,0.003062369,-0.754906635,0.0098,0.0141,0.0172,0.0198,0.0227,0.0255,0.0278,0.0306,0.0348,0.0432,,0.3875964102894068,0.437634277,0.6917925504684448,0.04333751,0.1432466530799865,0.061073247,0.089777705,0.1047777051344514,0.1197777051344513,0.8742599255949259,0.8113346783697606,0.972046843,0.090653785,0.07890375,0.095148071
0.191916,0.024914622,0.000112038,0.184886492,-0.516775972,0.0106,0.0148,0.0182,0.0216,0.0243,0.0276,0.0308,0.0344,0.0392,0.0558,,0.3596436995267868,0.4403312347829342,0.6335846513539553,0.040978271,0.1386670136451721,0.061961413,0.093365064,0.1085682456865906,0.1236217978209257,0.8358312151730061,0.8214707387804985,0.9921394174516202,0.054220687,0.092734816,0.081755412
0.166814,0.023375005,0.000100582,0.436799514,-0.057050578,0.0103,0.0142,0.0171,0.0198,0.0225,0.0253,0.0281,0.0315,0.0364,0.0549,,0.3608201074600219,0.4631593585014343,0.7483199597150088,0.035483962,0.1231255531311035,0.050483962,0.078125553,0.093125553,0.1081255531311035,0.8115139738529921,0.8453714807569981,0.8615329215228558,0.05700927,0.080981281,0.064611037
0.169369,0.023629343,0.000101805,-0.120415782,-0.774459756,0.0097,0.0138,0.0174,0.021,0.024,0.0271,0.0303,0.0332,0.0366,0.048,,0.368753448,0.452956941,0.5191369521528482,0.042482663,0.1372490113973617,0.067932363,0.084217917,0.099238915,0.1142680472485721,0.8165644072920084,0.9455929822921753,0.8526245488405229,0.084687148,0.079474616,0.08921136
0.201594,0.022511003,6.547562153184439e-05,-0.065461503,-0.622771443,0.012,0.015,0.0177,0.0206,0.0225,0.0249,0.0275,0.03,0.033,0.041,,0.3739451189339161,0.4166857928037644,0.7191096552455798,0.039009445,0.1264630976319313,0.054152997,0.069155275,0.084155275,0.1114502376884222,0.8228333249837161,0.8432334625005722,0.9787096052825452,0.075450728,0.073139273,0.085560286
0.187497,0.02528216,8.004635865709045e-05,-0.041041932,-0.590776352,0.0132,0.0169,0.0206,0.0229,0.0253,0.0278,0.0304,0.0333,0.0374,0.0462,,0.3979184834659099,0.4030888795852661,0.7426634507887065,0.040513097,0.1367576545476913,0.059345691,0.080483591,0.095483591,0.1104835908442735,0.9018491088587792,0.98688658,0.9826329207956792,0.068883024,0.066246339,0.074271365
0.19662,0.023988663,7.45435399392853e-05,0.006322845,-0.485171066,0.0122,0.016,0.0189,0.0217,0.0243,0.0266,0.0289,0.0315,0.0352,0.047,,0.3565821766853332,0.4404709957540035,0.7730511142127215,0.037137181,0.134706058,0.052137181,0.0722573,0.092740217,0.1087878093034029,0.988604971,0.8068421063184739,0.8499991871803999,0.06906122,0.084019808,0.088076886
0.187987,0.022072729,6.671280367701667e-05,-0.052855829,-0.694508643,0.0114,0.0143,0.0171,0.02,0.0221,0.0245,0.0272,0.0297,0.0329,0.0407,,0.3757736852765083,0.4306388199329376,0.7271093927082606,0.036991039,0.114538198,0.054538198,0.069538198,0.084538198,0.099538198,0.8122754654467106,0.9925768056631088,0.9360016219258308,0.075329279,0.094990208,0.091087389
0.184867,0.022512915,6.318218889496235e-05,0.028297323,-0.350052263,0.0116,0.0158,0.0185,0.0204,0.0223,0.0243,0.0267,0.0296,0.0332,0.0451,,0.3581111043691635,0.4473870158195496,0.784716048,0.035991847,0.1340064081549644,0.050991847,0.065991847,0.1040064081549644,0.1190064081549644,0.822404887,0.8133820512115956,0.9838550172448158,0.063340842,0.076140321,0.09158139
0.19845,0.020913947,8.04804112194161e-05,-0.026357783,-0.666154953,0.0084,0.0121,0.0161,0.0185,0.021,0.0235,0.0265,0.0291,0.0327,0.0439,,0.3641398951411247,0.431665064,0.5102510487020016,0.036861622,0.1144126963615417,0.051861622,0.069412696,0.084412696,0.099412696,0.8317674900621176,0.9936220354795456,0.9896001608967782,0.052003723,0.098443846,0.094379895
0.198484,0.023913936,8.014083454258531e-05,0.1516228112553628,-0.298409528,0.0122,0.0159,0.0185,0.0214,0.0239,0.0263,0.0288,0.0316,0.0357,0.0532,,0.3622939959168434,0.4324076786637306,0.7399011045243591,0.035563966,0.1359033805131912,0.053216197,0.071344873,0.087415215,0.1075542762249708,0.9770283160716297,0.9949714273154736,0.8139180814981462,0.052293538,0.052030775,0.064611131
0.193281,0.028200166,0.000106762,-0.021084934,-0.576316548,0.0141,0.0184,0.0221,0.0255,0.0283,0.0313,0.0342,0.0373,0.0417,0.0539,,0.3519866129755974,0.4463273081928491,0.7382693204166367,0.047518618,0.1369581890106201,0.062518618,0.091958189,0.1069581890106201,0.1219581890106201,0.8095181034386159,0.993028633,0.8941714954651893,0.05832342,0.070034267,0.095905879
0.193613,0.024059141,7.053501861587668e-05,-0.098132838,-0.609365687,0.0123,0.0169,0.0194,0.0216,0.0238,0.0265,0.0296,0.032,0.0352,0.0448,,0.3946777008473873,0.4037573009729385,0.7553015950106085,0.036386407,0.1280185632407665,0.054259045,0.082534804,0.097534804,0.1125348040034063,0.8608135381191969,0.9399861111551524,0.9935010398387908,0.075470362,0.067620508,0.074059776
0.207948,0.022369724,7.817605716815909e-05,-0.062249255,-0.777696603,0.0108,0.0139,0.0169,0.0204,0.0227,0.025,0.0279,0.0308,0.0337,0.0415,,0.3700599154829979,0.4178313165903091,0.6102833640217781,0.042587599,0.1183004581928253,0.057587599,0.07328342,0.088291132,0.1032911321148276,0.8225672041624785,0.997290701,0.8607602204233409,0.06730898,0.070599969,0.098862452
0.154506,0.016843871,5.476013201287828e-05,-0.042770346,-0.778457358,0.0064,0.0105,0.0125,0.0153,0.017,0.0194,0.0213,0.0236,0.0266,0.0337,,0.398187239,0.444379373,0.5116183984011411,0.035924043,0.123100746,0.050960641,0.076326699,0.091629512,0.1080896647676825,0.8332311903238296,0.9940084351539612,0.8249692419946194,0.065004752,0.057076658,0.094835103
0.134586,0.020416793,8.391272253185815e-05,-0.05872081,-0.908731379,0.0073,0.0117,0.0149,0.018,0.0204,0.0235,0.0262,0.0293,0.0327,0.0394,,0.4169471910595894,0.4444833382964134,0.5246760686963796,0.044474464,0.1415608978271484,0.079373003,0.094373003,0.1093730029255151,0.1243730029255151,0.8260121551722288,0.9959384983122348,0.8070438983857632,0.085556205,0.095995742,0.081254105
0.156938,0.0198018,6.984741670708107e-05,0.2098578201308978,-0.443940079,0.0088,0.0118,0.0147,0.0171,0.0202,0.0221,0.0242,0.0272,0.031,0.0462,,0.3784977431595325,0.4630727082490921,0.7024854194462299,0.036293591,0.1441755592823028,0.052625627,0.085534757,0.1018944718632847,0.1183569521561264,0.8328093468219042,0.814452236,0.9910349820017816,0.055853624,0.061119373,0.096025596
0.140914,0.018649739,5.76522519781688e-05,-0.027732494,-0.831292798,0.0078,0.0111,0.0139,0.0165,0.0188,0.0208,0.0233,0.0256,0.0289,0.0359,,0.4132294303178787,0.4422945670783519,0.7046256048448384,0.045582746,0.1205827464163303,0.060582746,0.075582746,0.090582746,0.1055827464163303,0.8096146623432636,0.8099564786434174,0.9419320161521436,0.084308571,0.079889598,0.070434952
0.144375,0.018187396,5.770820432828736e-05,0.03155683,-0.650562891,0.0075,0.0108,0.0138,0.0159,0.0179,0.0205,0.0231,0.0251,0.0281,0.0422,,0.4099373677372933,0.4389701649546623,0.692623655,0.037764171,0.1362343502044677,0.05302944,0.078138226,0.093300061,0.1212065130278468,0.8071781585216522,0.8250686763763428,0.9339489942342044,0.061236069,0.059193458,0.097605736
0.152187,0.018510988,5.248676931415066e-05,-0.039353333,-0.77890436,0.0088,0.0121,0.0141,0.017,0.0188,0.0206,0.0232,0.0252,0.0284,0.0358,,0.4151973450183868,0.4296974331140518,0.7145313766088337,0.038439027,0.1374335521459579,0.053439027,0.068439027,0.1074335521459579,0.1224335521459579,0.9934927471935748,0.8575164270728827,0.8157741182625294,0.057249412,0.05188167,0.097643493
0.139235,0.018743806,6.718572950496115e-05,-0.045102429,-0.741640913,0.0069,0.0113,0.0136,0.0172,0.0191,0.0213,0.0238,0.0263,0.0295,0.0398,,0.3844115114025772,0.4679313778877258,0.5097473440110684,0.041821431,0.1267486295104027,0.061310899,0.076457748,0.09156347,0.1076054953366518,0.8060310091853142,0.8827217204928398,0.9875702823877336,0.073427428,0.073509052,0.062775069
0.149163,0.017515329,5.622237912186729e-05,-0.025267716,-0.812981058,0.0078,0.0101,0.0133,0.0154,0.018,0.0198,0.0225,0.0244,0.0278,0.0356,,0.3806529290229082,0.4669793352484703,0.6580119231864809,0.035852601,0.1187810862064361,0.054529518,0.069529518,0.088346045,0.1033645184069871,0.8082377804994584,0.9732690584480762,0.8176454402387142,0.052927335,0.057484752,0.098608587
0.14479,0.01835991,6.367915356256343e-05,0.075757355,-0.684406023,0.0073,0.0114,0.0135,0.0161,0.0182,0.0209,0.0229,0.0255,0.0292,0.0411,,0.3880943986773491,0.4627614080905914,0.6762482671290636,0.038548942,0.1355624932050705,0.055029735,0.070299759,0.099626817,0.1147960745006799,0.8657947068676353,0.8284006441414357,0.9924787229537964,0.078873564,0.085669897,0.084307284
0.149037,0.017374991,5.798112370637393e-05,-0.018573785,-0.74665899,0.0065,0.0103,0.0125,0.0154,0.0174,0.0201,0.022,0.0242,0.0275,0.0377,,0.3753037646412849,0.4716832295060157,0.5145552015334367,0.036784201,0.126140713,0.051798267,0.073904299,0.088941605,0.1111095140941441,0.9897842668682336,0.8243407680332661,0.8174064800381661,0.067850015,0.05532872,0.09708215
0.145911,0.022733597,0.000101121,0.01220553,-0.734919417,0.009,0.0131,0.0166,0.0203,0.0229,0.0256,0.0284,0.032,0.0363,0.046,,0.3615473645925522,0.4846197187900543,0.5250741648048163,0.040099285,0.1346168687939644,0.074616869,0.089616869,0.1046168687939644,0.1196168687939644,0.9894427362114192,0.9094795034602284,0.8143951384961605,0.058480731,0.088671833,0.094775065
0.150919,0.02621911,9.750133021891856e-05,0.2180916041315865,-0.107842428,0.0133,0.0173,0.0203,0.0231,0.0259,0.0288,0.0315,0.0347,0.0394,0.0563,,0.3636626729369163,0.4767712622880936,0.8270801266148686,0.045475546,0.1471942341327667,0.060740157,0.096704752,0.1119947202503681,0.1272584669739007,0.8459088716924191,0.8504263842582703,0.9924364638388156,0.061023191,0.076700289,0.081569168
0.139412,0.024171837,7.388109018491609e-05,-0.105458311,-0.529079371,0.0122,0.0158,0.0189,0.022,0.0246,0.0276,0.0298,0.0318,0.0347,0.0478,,0.4008589619398117,0.4493188412394375,0.8004264301925897,0.045044455,0.1485161519050598,0.065768692,0.1035161519050598,0.1185161519050598,0.1335161519050598,0.8082648572653532,0.8379768144488335,0.9604566686809064,0.058573338,0.084566513,0.093700408
0.139611,0.022370811,9.699576682583975e-05,-0.029152464,-0.789738873,0.0088,0.0126,0.0172,0.0198,0.0223,0.0251,0.0283,0.0319,0.036,0.0448,,0.3997699631750583,0.44827064,0.5169762112766504,0.036903177,0.1439438796043396,0.08394388,0.09894388,0.1139438796043396,0.1289438796043396,0.8496607522904873,0.9598281113564968,0.8078011862516403,0.072767228,0.076921909,0.092120409
0.153743,0.024109609,6.945427771662105e-05,-0.15966755,-0.597034338,0.0131,0.0163,0.0192,0.0223,0.0243,0.0266,0.0293,0.0319,0.0349,0.0419,,0.4191095840930939,0.4155614078044891,0.789060112,0.036658234,0.1398095899820327,0.069810604,0.09480959,0.1098095899820327,0.1248095899820327,0.8529934166371823,0.9503515539467334,0.8062171095490456,0.07387208,0.081100751,0.091895979
0.147048,0.02606979,8.433854738247235e-05,-0.095725195,-0.621721324,0.0133,0.0175,0.0208,0.0236,0.0263,0.0289,0.0317,0.0346,0.0382,0.047,,0.408243975,0.4395380042493343,0.8081849687263369,0.047816575,0.1463658630847931,0.069445585,0.084447207,0.099447207,0.114458287,0.9402728872284292,0.994011996,0.9920344216823578,0.054167866,0.096960673,0.09197041
0.144261,0.025937048,9.739682226503582e-05,0.071998443,-0.675729359,0.0131,0.017,0.0199,0.0225,0.0252,0.0283,0.0316,0.0351,0.0396,0.0501,,0.3649400845170021,0.4833270251750946,0.8051400374159217,0.038402752,0.1392989271879196,0.072598844,0.087733233,0.1027332327663898,0.1177332327663898,0.8160982162773609,0.9757140016138554,0.9204175416588783,0.054597597,0.088803606,0.08679542
0.142505,0.022591938,6.0920093307812383e-05,-0.210923091,-0.653124397,0.0118,0.0157,0.0179,0.0204,0.023,0.0251,0.0277,0.03,0.0327,0.0382,,0.4133739325404167,0.4364465281367302,0.8167496773436665,0.039270554,0.1478586292266845,0.06111232,0.1028586292266845,0.1178586292266845,0.1328586292266845,0.8354104559332133,0.8115175173699856,0.9911448545098304,0.053498633,0.083048011,0.091899949
0.132183,0.02216527,7.112818549917124e-05,0.017066674,-0.716339607,0.0115,0.0142,0.0169,0.0202,0.0221,0.0243,0.027,0.0302,0.0335,0.0414,,0.4172722715139389,0.439337071,0.7781081738144159,0.035531509,0.1276458120346069,0.067645812,0.082645812,0.097645812,0.1126458120346069,0.8882445404954254,0.9422196009516716,0.9463189791202544,0.079083818,0.087767766,0.089239399
0.138936,0.026874944,0.000102337,8.333235795331158e-05,-0.760120056,0.013,0.0173,0.0208,0.0238,0.0269,0.0297,0.0327,0.0364,0.0409,0.0478,,0.3977190974354744,0.458497766,0.7876564762741327,0.040398774,0.1404010558128356,0.079949603,0.094949603,0.109949603,0.124949603,0.8271679011583328,0.9815486176431178,0.9641203975915908,0.067404648,0.09181272,0.096352907
0.196932,0.02173743,8.828310688231885e-05,0.025993819,-0.645632065,0.009,0.0126,0.0163,0.019,0.0223,0.0247,0.0273,0.0304,0.0338,0.0467,,0.3707231952250004,0.4263545423746109,0.5260693380653858,0.040213839,0.1254492589831352,0.05521785,0.070222645,0.090701813,0.10961267,0.9720151705265044,0.955775911,0.8224193447411061,0.059641337,0.08768887,0.080622494
0.189365,0.02177336,7.811122406352133e-05,-0.076358519,-0.789645239,0.0092,0.0133,0.0166,0.0191,0.022,0.0248,0.0272,0.0299,0.0334,0.0428,,0.3878501413762569,0.4152441173791885,0.5993158323168755,0.041701675,0.133650832,0.057000919,0.077888553,0.09397817,0.1139158637588843,0.8485711582094431,0.8454460549652577,0.956422058,0.06981789,0.070212844,0.083384506
0.194841,0.023022439,7.411108762867242e-05,-0.079964345,-0.792060116,0.0115,0.0148,0.0176,0.0208,0.0233,0.0255,0.0283,0.0315,0.0342,0.0421,,0.383654174,0.415931049,0.6823304570451378,0.043724605,0.1187246049940586,0.058724605,0.073724605,0.088724605,0.1037246049940586,0.8893158927597106,0.8273593740701676,0.9830416260421276,0.070597952,0.073135842,0.087689152
0.17924,0.020699967,6.472934187816064e-05,-0.066298209,-0.864224636,0.0099,0.0126,0.0159,0.018,0.021,0.0231,0.0257,0.0284,0.0318,0.0375,,0.3891027132794261,0.4232513248920441,0.6721686162985862,0.042939043,0.1397961002588272,0.058176578,0.074099787,0.089165966,0.1043054241806268,0.8291458574175835,0.8123565069854259,0.985842267,0.069940792,0.071658953,0.095370989
0.19227,0.021898405,6.418744963790559e-05,-0.055565085,-0.75270373,0.0113,0.014,0.0176,0.0195,0.0218,0.0244,0.0268,0.0296,0.0327,0.0394,,0.3918941179662943,0.4081129103899002,0.7068283981740474,0.041181625,0.1421012687683105,0.056181625,0.071181625,0.086181625,0.1023618091285228,0.8153454702705145,0.9612325764000416,0.8632778174698353,0.054154103,0.055269302,0.067648004
0.200938,0.022201056,6.597507315292723e-05,-0.106936869,-0.705729791,0.0116,0.0144,0.0172,0.0205,0.0225,0.0246,0.0272,0.0299,0.0329,0.0414,,0.3903520469367504,0.4047780215740204,0.6912926184698939,0.036325388,0.116959684,0.051400215,0.071869033,0.086895987,0.1019412421315908,0.82007467,0.9843877489745616,0.990303031,0.063644099,0.086694377,0.097396491
0.182509,0.023736969,9.390079670188742e-05,0.026575433,-0.736108539,0.0105,0.0141,0.0175,0.0208,0.0239,0.027,0.0298,0.0327,0.0363,0.0476,,0.3542118391394615,0.4513229626230896,0.6530510471373796,0.039628853,0.1429064214229583,0.064356357,0.079894032,0.095470394,0.1233131440937519,0.8144352560400963,0.8807064930409193,0.9905125755012036,0.053035845,0.06507093,0.081782044
0.17684,0.021796686,7.453207425324728e-05,0.1006497660356086,-0.579215975,0.0102,0.0136,0.0164,0.0196,0.0219,0.0241,0.0267,0.0295,0.0336,0.0459,,0.362995318,0.4502190011320636,0.701226377,0.03931602,0.1393937146663665,0.054440211,0.080735948,0.095757997,0.1107979884698987,0.8064686638504267,0.8092806007564068,0.9525103652119636,0.056088466,0.063581276,0.078374379
0.197311,0.021949827,6.845600659913326e-05,0.018323014,-0.554513724,0.0104,0.0143,0.0175,0.0196,0.022,0.0244,0.027,0.0296,0.0327,0.0443,,0.361285528,0.4381542228162289,0.698868331,0.036496473,0.1302509782463312,0.051496473,0.066498116,0.081500216,0.1152340377546846,0.8903074288841337,0.9827628362834454,0.8390656787514686,0.054305899,0.066650541,0.073516152
0.190426,0.023315403,8.101988225883536e-05,0.028249141,-0.71328692,0.0109,0.0151,0.0181,0.0206,0.0231,0.0261,0.0289,0.0316,0.0353,0.0443,,0.3726699531078338,0.4280824035406113,0.680751713,0.03938017,0.1379650074243545,0.054388865,0.069388865,0.1022587866883725,0.1195930926799774,0.8097936072975398,0.9848518072903156,0.9837873859882356,0.065828683,0.077608094,0.092569331
0.218593,0.02972655,0.000152225,0.1031147663837183,-0.609937705,0.0127,0.0185,0.023,0.0262,0.0295,0.0328,0.0363,0.041,0.0463,0.0596,,0.3615565666556358,0.4168592363595962,0.5705325750142336,0.041905371,0.1418907594680786,0.077742285,0.092742285,0.1077422850698232,0.1227422850698232,0.9114362566575408,0.9838297762215138,0.8736892588049173,0.062834966,0.078128179,0.070835796
0.218451,0.025241348,9.429866732728638e-05,-0.043246791,-0.65388042,0.0123,0.0164,0.0198,0.0228,0.0257,0.0284,0.0311,0.0341,0.0375,0.0512,,0.3634038260579109,0.4139032810926437,0.6112106690257788,0.040458213,0.1217059278488159,0.061705928,0.076705928,0.091705928,0.1067059278488159,0.9686116597771643,0.8194368707537651,0.971882302,0.057739829,0.070970547,0.097519173
0.214843,0.028754186,0.000124605,0.027210965,-0.64699355,0.0135,0.018,0.0221,0.0258,0.0293,0.0321,0.0354,0.039,0.0435,0.0573,,0.3600386288762092,0.4162117958068848,0.6402685622513294,0.041598086,0.1323752063512802,0.07132269,0.08632269,0.1013226897984743,0.11737319,0.9659164641171694,0.813518528,0.9833863382339478,0.055713362,0.067943794,0.096542933
0.217613,0.02747107,0.000144767,0.3667045910234393,-0.154623365,0.0119,0.0165,0.0201,0.0234,0.0271,0.0305,0.0334,0.0373,0.0436,0.0637,,0.3568053376674652,0.4196271419525146,0.610785568,0.037711049,0.1376063513755798,0.052711063,0.092556647,0.1075573591738939,0.1225940014779567,0.967052795,0.9837869692921638,0.8762190164372325,0.074973292,0.088320832,0.089766386
0.221965,0.027123882,9.370230574974812e-05,-0.093399456,-0.677088465,0.0145,0.0188,0.0221,0.0249,0.028,0.0307,0.0334,0.0367,0.0402,0.0524,,0.3686971955001354,0.4053637832403183,0.680907291,0.043615735,0.1186157350242138,0.058615735,0.073615735,0.088615735,0.1036157350242137,0.9091203531682492,0.9579830546975135,0.9398471656620504,0.067996574,0.07687808,0.091175675
0.213502,0.029504444,0.000132793,0.2016890932643147,-0.560025487,0.0143,0.0188,0.0223,0.0256,0.0288,0.0319,0.0353,0.0397,0.0459,0.0553,,0.3527463975548744,0.4253090128302574,0.6948068479187787,0.046596331,0.1255875489115715,0.061596331,0.076596331,0.091596331,0.1065963312983512,0.8316679166704417,0.8225412097394467,0.8105739724993706,0.052210551,0.092752607,0.081156872
0.211566,0.026353456,0.000130124,0.00670835,-0.79392725,0.011,0.0157,0.0192,0.0228,0.0263,0.0297,0.0334,0.0369,0.0411,0.0539,,0.3811644665151834,0.4025230526924133,0.5177231641620398,0.047534791,0.1226154577732086,0.06258493,0.07758493,0.09258493,0.1076018461734056,0.9396910525083542,0.9627418585777284,0.9566469115138054,0.070382122,0.081243473,0.085495233
0.198444,0.025159183,0.000129726,0.181616431,-0.634255619,0.0106,0.0149,0.0182,0.0215,0.0246,0.0276,0.0309,0.0354,0.0411,0.0541,,0.3777815645933151,0.4077596455812454,0.5292916864335537,0.039859321,0.1318977007269859,0.054874458,0.0868354,0.1018855349104851,0.1168860487967729,0.97944821,0.9815261274814606,0.9592652855634688,0.064115257,0.078907557,0.095468698
0.181133,0.027280421,0.000145853,0.08291773,-0.547649392,0.0106,0.0161,0.0202,0.0236,0.0274,0.0307,0.034,0.0378,0.0432,0.0559,,0.3545325511693954,0.4506702102255076,0.5118222444087267,0.045625454,0.1455579364299774,0.060625937,0.1005579364299774,0.1155579364299774,0.1305579364299774,0.8842195837132633,0.9737560951948164,0.9548986214995384,0.063850629,0.09544492,0.095190012
0.220813,0.027692875,0.000114276,0.215820153,-0.383621682,0.0135,0.0181,0.0218,0.0244,0.0272,0.0302,0.0334,0.0369,0.0421,0.0593,,0.3575468349456787,0.4150947719812393,0.6698454486183822,0.037645139,0.1224138480424881,0.062413848,0.077413848,0.092413848,0.1074138480424881,0.9685241264611484,0.9824592042148114,0.9003939515075646,0.075523217,0.081503076,0.07926633
0.193709,0.025608783,8.918149835894291e-05,0.081375568,-0.435521214,0.0135,0.0176,0.0205,0.0231,0.0256,0.0282,0.0309,0.0339,0.0383,0.0516,,0.3516850790381431,0.4455883961170911,0.7689168330542743,0.036948029,0.1486831164360046,0.053659518,0.068659518,0.1074841408729553,0.1336831164360046,0.996652204,0.8497978744506836,0.9050082718599588,0.053555959,0.091062206,0.098990263
0.197952,0.022207213,9.044593848198416e-05,0.04391146,-0.706717804,0.0095,0.013,0.0163,0.0191,0.0222,0.0251,0.028,0.0313,0.035,0.0482,,0.3773659968376159,0.4182858437299728,0.568418889,0.036276008,0.1345497074723243,0.052497785,0.089549707,0.1045497074723243,0.1195497074723243,0.8177574411720038,0.8366913561224938,0.9541619659900664,0.052847102,0.06507852,0.099224913
0.185213,0.02661603,9.27143951593335e-05,-0.087237712,-0.649355824,0.0135,0.0176,0.0209,0.0238,0.027,0.0297,0.0323,0.0351,0.0389,0.0502,,0.3976214890182018,0.4122362613677979,0.7117762616174296,0.042492199,0.1485724556446075,0.074345703,0.089345703,0.1043457034647464,0.1193457034647464,0.807783808,0.8132153310537339,0.9279203685551882,0.080482242,0.089465011,0.095436098
0.196789,0.021527762,8.55419415162838e-05,-0.007308255,-0.609860941,0.009,0.0126,0.0159,0.0189,0.0216,0.0245,0.0271,0.03,0.0335,0.0476,,0.3858256822172552,0.4136278867721558,0.5208526895552874,0.038964898,0.1141785061359405,0.054178506,0.069178506,0.084178506,0.099178506,0.8706953691527247,0.8880381406001747,0.8217000704288483,0.076280038,0.093473321,0.092582638
0.192166,0.025713737,8.60140522302079e-05,0.035408939,-0.479300849,0.0136,0.0174,0.0203,0.023,0.0256,0.0283,0.031,0.0338,0.0378,0.0507,,0.371425996,0.4314132079482078,0.7495589189294726,0.044632843,0.1196328425407409,0.059632843,0.074632843,0.089632843,0.1046328425407409,0.9878724029392004,0.9854681877732276,0.842164915,0.054320735,0.08528665,0.090356809
0.19415,0.025945276,9.045064355863342e-05,-0.017694577,-0.645544219,0.0131,0.0171,0.0202,0.0231,0.0259,0.0286,0.0315,0.0348,0.0388,0.0491,,0.368918534,0.42990093380212785,0.7219035523671191,0.04634938,0.12134937986731528,0.061349379867315285,0.07634938,0.09134938,0.10634937986731528,0.92200912,0.9640645861446857,0.8262824959456921,0.066786583,0.075757979,0.093745489
0.192871,0.024474926,7.216823954591353e-05,-0.146350737,-0.595605534,0.0125,0.0175,0.0199,0.0223,0.0246,0.0272,0.0296,0.0326,0.0356,0.0453,,0.3962884457409382,0.40351619720458987,0.7442400240898133,0.040262623,0.13304690390825272,0.055276753,0.088046904,0.10304690390825272,0.11804690390825272,0.8483646181881428,0.8604466444522143,0.9815342493057251,0.069269277,0.09251943,0.088290571
0.198917,0.023542383,0.000105811,0.082407361,-0.59940879,0.0104,0.0144,0.0181,0.0211,0.0238,0.0267,0.0298,0.0331,0.0372,0.0521,,0.37928199529647827,0.4144171386957169,0.5230569738686085,0.045001537,0.1244064712524414,0.060057142,0.07862437,0.093624466,0.10871505317836999,0.8304561405450106,0.8871408333167434,0.8051113521993161,0.062310873624682434,0.057096795,0.094464868
0.193071,0.023413069,8.045711627450912e-05,-0.043934445,-0.818622734,0.011,0.015,0.0178,0.0205,0.0235,0.0261,0.0288,0.032,0.0355,0.0428,,0.3562973216176033,0.4445110853761435,0.6918802839942276,0.038499466,0.12118463158607484,0.061184631586074845,0.076184632,0.091184632,0.10618463158607484,0.8143717611730099,0.9795508220016956,0.8136601978838445,0.06462797,0.094759627,0.090106667
0.112735,0.016786692,4.053066993785219e-05,-0.019160574,-0.691381872,0.0081,0.011,0.0128,0.0151,0.0166,0.0185,0.0204,0.0229,0.0253,0.033,,0.408238583,0.477700874,0.8243747711241245,0.037108848,0.1266897577047348,0.05242651,0.069106564,0.084119945,0.1063238242253661,0.8759462302342057,0.988091915,0.8156373194873333,0.060289951,0.084026529,0.078669832
0.119273,0.016794267,4.532623412304762e-05,0.105655597,-0.595205718,0.008,0.0101,0.0126,0.0149,0.0168,0.0185,0.0207,0.0228,0.0256,0.034,,0.3942935715615749,0.4829240620136261,0.7832921546950936,0.036024227,0.1337904557585716,0.051024227,0.068487196,0.083487196,0.098489977,0.847718213,0.9849142819464208,0.9387130767822266,0.055478281,0.054434687,0.095191994
0.143512,0.01768993,6.314236560221456e-05,0.028472032,-0.782744222,0.0063,0.01,0.0128,0.0153,0.0178,0.02,0.0224,0.025,0.0283,0.0359,,0.4174198216199875,0.4253747776150703,0.508877387,0.03622298,0.1401337623596191,0.055888571,0.071477394,0.086477394,0.124506337,0.9519762667298316,0.9866537831127644,0.8461606072366238,0.066910793,0.073124897,0.059948686
0.123556,0.018551612,6.721579177949654e-05,-0.044857227,-0.808921358,0.0066,0.0106,0.0137,0.016,0.0188,0.0212,0.0237,0.0261,0.0296,0.0365,,0.3891169578582048,0.4780628204345703,0.5224173584371805,0.039755704,0.142597474,0.055182619,0.076426637,0.1004171680154279,0.1176442450150847,0.8620029587849974,0.9756835026443004,0.9793667860269548,0.054452522,0.085378394,0.066978953
0.140247,0.0165524,5.482163480427885e-05,-0.033542069,-0.880320849,0.0067,0.0102,0.0118,0.0145,0.0173,0.0188,0.021,0.0237,0.0266,0.0325,,0.4156893268227577,0.436983597,0.5537556733310223,0.040113572701811796,0.13407702445983888,0.055113573,0.070113573,0.085113573,0.11905082394331692,0.8218877590417862,0.8363551290988922,0.9864546941518784,0.055708883416652685,0.06965196,0.074322891
0.106667,0.017672697,5.398351563471576e-05,0.081634378,-0.707954871,0.0082,0.0105,0.0134,0.0155,0.0179,0.0195,0.0222,0.0243,0.0277,0.0354,,0.4007361119985581,0.4852875620126724,0.7823950379312038,0.039409056752920155,0.13109672084450721,0.054424669739604005,0.085709973,0.10077276356555522,0.11599262482151389,0.8173506939351559,0.9891611235260963,0.9883316550433636,0.062833436,0.070782406,0.079127131
0.106241,0.01683261,4.812983923542592e-05,-0.031366196,-0.846303749,0.0074,0.0106,0.0124,0.0149,0.0175,0.0188,0.0211,0.0235,0.0263,0.0324,,0.4153310137987137,0.47115364372730256,0.7636558302797377,0.04531892,0.13475768029689789,0.060615174,0.075671473,0.093434504,0.108474242,0.8750552705928684,0.8272724264025688,0.9865227719962597,0.063927935,0.053503329545259486,0.096004941
